CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
2154	maorpa2_2154	31201	Government control	-1	NA		860.5	403	NA	NA	NA	NA
2154	maorpa2_2154	31195	Not fair to the poor	-2	NA	18:19:34	682	530	NA	NA	NA	NA
2154	maorpa2_2154	31188	Price expensive	-1	NA	18:19:20	490	393	NA	NA	NA	NA
2154	maorpa2_2154	31181	Technological Implant	0	NA		400	171	NA	NA	NA	NA
2148	maphro2_2148	31309	scientific progress	3	The use of this implant in science is a great advance, other branches such as medicine can also benefit, through the study of sleep behavior	18:42:26	566	562	NA	NA	NA	NA
2148	maphro2_2148	31298	implant rejection	-3	there is a possibility that the body will reject the implant, this could lead to health consequences	18:37:20	615	155	NA	NA	NA	NA
2148	maphro2_2148	31274	more time	3	NA	18:31:20	1003	566	NA	NA	NA	NA
2148	maphro2_2148	31273	more money	2	NA		808	569	NA	NA	NA	NA
2148	maphro2_2148	31252	patient treatment	3	"for the treatment of patients with problems related to sleep or similar, it would be of great help

It is well known that the body needs to rest through sleep, if the person is not able to sleep, his physical and mental health deteriorates and more problems arise."	18:28:33	939	360	NA	NA	NA	NA
2148	maphro2_2148	31242	increased productivity	3	NA	18:24:51	884	469	NA	NA	NA	NA
2148	maphro2_2148	31207	Accesible price	0	NA		274	70	NA	NA	NA	NA
2148	maphro2_2148	31202	very expensive	-2	NA	18:21:31	467	66	NA	NA	NA	NA
2148	maphro2_2148	31143	health improvement	3	NA	18:18:44	766	274	NA	NA	NA	NA
2148	maphro2_2148	31122	unwanted control (hackers)	-3	NA	18:11:31	151	456	NA	NA	NA	NA
2148	maphro2_2148	31081	inappropriate use	-1	NA	18:09:40	139	263	NA	NA	NA	NA
2148	maphro2_2148	31032	cost	10	Depending on the price of the implant, this can be a positive or negative factor for many people.	18:03:20	389	210	NA	NA	NA	NA
2148	maphro2_2148	31012	technological implant	0	NA	18:18:19	572	407	NA	NA	NA	NA
2150	mcinow2_2150	31149	Better rest will definitely increase mental state - reduced PTSD?	1	NA	18:13:56	224	497	NA	NA	NA	NA
2150	mcinow2_2150	31145	Soldiers will be better rested and better at killing others	-1	NA	18:13:25	657	491	NA	NA	NA	NA
2150	mcinow2_2150	31142	hackable?	-2	NA		450	61	NA	NA	NA	NA
2150	mcinow2_2150	31130	"""Pick of the litter"" system"	-3	Due to emplyers controlling who is employed, they would prioritize those with the implat (aka those most likely to put the job before their own safety/natural state) who will be the hardest workers, even if it is immoral to do this	18:12:31	710	357	NA	NA	NA	NA
2150	mcinow2_2150	31126	set employees against each other	-3	NA		875	279	NA	NA	NA	NA
2150	mcinow2_2150	31118	Highly abusable	-3	NA		741	20	NA	NA	NA	NA
2150	mcinow2_2150	31110	Controlled enviroment by trained professionals with patient care at heart	3	NA	18:08:31	20	265	NA	NA	NA	NA
2150	mcinow2_2150	31102	reduced side effects without meds	3	NA	18:07:53	172	20	NA	NA	NA	NA
2150	mcinow2_2150	31099	sleep disorders	3	NA	18:07:20	24	26	NA	NA	NA	NA
2150	mcinow2_2150	31089	corporate uses	-3	NA		738	163	NA	NA	NA	NA
2150	mcinow2_2150	31080	Military uses	10	NA	18:05:58	416	480	NA	NA	NA	NA
2150	mcinow2_2150	31077	Medical uses	3	NA	18:05:50	86	142	NA	NA	NA	NA
2150	mcinow2_2150	31074	technological implant	0	 		449	271	NA	NA	NA	NA
2123	mecopa2_2123	31108	can be used as a weapon.	-3	NA		1064	516	NA	NA	NA	NA
2123	mecopa2_2123	31085	medical benefits.	1	people who have been seriously injured can be put to sleep to recover.	18:06:30	1036	610	NA	NA	NA	NA
2123	mecopa2_2123	31059	risks are huge and unkown	-3	NA		402	116	NA	NA	NA	NA
2123	mecopa2_2123	31021	Elderly.	2	more naps.	18:02:34	30	434	NA	NA	NA	NA
2123	mecopa2_2123	31016	teens.	-3	stay up for days and party	18:04:46	802	176	NA	NA	NA	NA
2123	mecopa2_2123	30992	students.	1	Study more. more concentration. 	18:00:40	752	528	NA	NA	NA	NA
2123	mecopa2_2123	30982	regulating sleep.	2	NA		326	562	NA	NA	NA	NA
2123	mecopa2_2123	30967	everybody may profit.	3	NA		934	818	NA	NA	NA	NA
2123	mecopa2_2123	30934	Data Issues.	-2	NA		268	188	NA	NA	NA	NA
2123	mecopa2_2123	30920	Hackers	-3	NA		170	296	NA	NA	NA	NA
2123	mecopa2_2123	30892	people may be coerced.	-3	NA		78	842	NA	NA	NA	NA
2123	mecopa2_2123	30881	Accidents are less likely.	3	NA		228	662	NA	NA	NA	NA
2123	mecopa2_2123	30865	Economists	10	NA		98	562	NA	NA	NA	NA
2123	mecopa2_2123	30847	can have multiple functions.	2	NA	17:51:05	388	756	NA	NA	NA	NA
2123	mecopa2_2123	30833	sustainably produced.	3	NA		684	642	NA	NA	NA	NA
2123	mecopa2_2123	30804	Reapir itself	2	NA		590	748	NA	NA	NA	NA
2123	mecopa2_2123	30794	No maintenance.	1	NA		518	514	NA	NA	NA	NA
2123	mecopa2_2123	30726	alter mentality	-3	NA		998	204	NA	NA	NA	NA
2123	mecopa2_2123	30704	days without sleep.	2	NA		960	352	NA	NA	NA	NA
2123	mecopa2_2123	30678	Military.	10	NA		776	294	NA	NA	NA	NA
2123	mecopa2_2123	30664	scientific advancement.	3	NA		581	108	NA	NA	NA	NA
2123	mecopa2_2123	30649	technological implant	0	 		378	272	NA	NA	NA	NA
2161	melial2_2161	31349	Abusing Sleep Regulation	-1	NA	18:54:28	237.661	271.979	NA	NA	NA	NA
2161	melial2_2161	31336	Negative Use Cases	-3	There are many negative use cases that could be dreamt up to abuse this implant, including pushing yourself too far or a third party manipulating you	18:53:39	1061.67	594.979	NA	NA	NA	NA
2161	melial2_2161	31347	Reduced Risk of Accidents	1	In relation to fatigue	18:52:34	309.995	484.661	NA	NA	NA	NA
2161	melial2_2161	31345	Self Running /Repairing	10	NA	18:51:43	828.328	123.979	NA	NA	NA	NA
2161	melial2_2161	31343	Easy to use	10	NA	18:50:16	655.646	166.661	NA	NA	NA	NA
2161	melial2_2161	31342	Work Performance	10	NA	18:49:46	521.328	566.646	NA	NA	NA	NA
2161	melial2_2161	31340	Data Privacy Concerns	-3	NA		1056.66	281.328	NA	NA	NA	NA
2161	melial2_2161	31338	Work Expectations	-3	NA	18:49:54	379.995	692.995	NA	NA	NA	NA
2161	melial2_2161	31337	Military Implications	-3	NA		1164.67	447.995	NA	NA	NA	NA
2161	melial2_2161	31332	Help Regulate Sleep	2	NA		463.646	358.979	NA	NA	NA	NA
2161	melial2_2161	31331	Techological Implant	0	NA		735.964	388.958	NA	NA	NA	NA
2186	moaahe2_2186	31776	increased work expectations	-1	NA		838.8	325	NA	NA	NA	NA
2186	moaahe2_2186	31775	society of have/have nots	-2	NA		795.8	518	NA	NA	NA	NA
2186	moaahe2_2186	31774	military use	10	NA		184	544	NA	NA	NA	NA
2186	moaahe2_2186	31773	unnatural	-3	NA		526.6	515	NA	NA	NA	NA
2186	moaahe2_2186	31772	hacking	-3	NA	00:46:03	334	419	NA	NA	NA	NA
2186	moaahe2_2186	31771	potential for abuse	-3	NA		157	339	NA	NA	NA	NA
2186	moaahe2_2186	31769	long lasting	10	NA		83	214	NA	NA	NA	NA
2186	moaahe2_2186	31768	energy autonomous	10	NA		38	489	NA	NA	NA	NA
2186	moaahe2_2186	31767	sustainably produced	1	NA		263	20	NA	NA	NA	NA
2186	moaahe2_2186	31766	better mental health	2	NA		551	20	NA	NA	NA	NA
2186	moaahe2_2186	31765	more work efficiency	1	NA	00:43:00	816	20	NA	NA	NA	NA
2186	moaahe2_2186	31764	work longer/better	2	NA		690	129	NA	NA	NA	NA
2186	moaahe2_2186	31763	helps concentration	1	NA		570	288	NA	NA	NA	NA
2186	moaahe2_2186	31762	helps sleep disorders	3	NA	00:42:11	423	105	NA	NA	NA	NA
2186	moaahe2_2186	31761	technological implant	0	NA		365	280	NA	NA	NA	NA
2133	mogljo2_2133	31154	Decompose naturally	3	NA		1192	291.333	NA	NA	NA	NA
2133	mogljo2_2133	31146	Self Repairing	2	NA	18:13:38	907.951	249.951	NA	NA	NA	NA
2133	mogljo2_2133	31135	Status Symbol	-2	Would it become a status symbol of have and have not	18:12:20	486.979	782.986	NA	NA	NA	NA
2133	mogljo2_2133	30798	Younger User	0	Teenagers and early 20's	18:10:20	908.958	435.958	NA	NA	NA	NA
2133	mogljo2_2133	30792	Eldery User	0	Pensioners	18:10:07	796	52.9922	NA	NA	NA	NA
2133	mogljo2_2133	30840	Military exercise	1	Long excursions could be completed easier if soldier didn't have to stop to sleep	18:08:55	133.961	34.9922	NA	NA	NA	NA
2133	mogljo2_2133	30819	Guaranteed Naps	3	Guaranteed naps and nigh time sleeping could aid elderly	18:03:10	1225.95	-1	NA	NA	NA	NA
2133	mogljo2_2133	30806	Economic Benefits	3	Workers could be more alert	18:06:34	332.992	324.984	NA	NA	NA	NA
2133	mogljo2_2133	30900	Data attack	-3	Is personal data safe	18:05:03	1098.97	812.951	NA	NA	NA	NA
2133	mogljo2_2133	30897	Safety	-3	Would it be safe to stay awake longer for partying. Would user do more damage to themselves. Excessive drinking etc.	18:04:26	860.951	791.993	NA	NA	NA	NA
2133	mogljo2_2133	30889	Obtrusive	-2	What would it entail to have it installed	18:05:53	719.965	642.965	NA	NA	NA	NA
2133	mogljo2_2133	30885	Ethical	-1	Is it ethical to tamper with nature	18:06:13	478.972	628.993	NA	NA	NA	NA
2133	mogljo2_2133	30880	Mental health	-3	How would users mental health be affected if working longer hours	18:07:32	89.9688	526.969	NA	NA	NA	NA
2133	mogljo2_2133	30879	Longer working days	-1	Would worker be abusing it to work longer than is healthy	18:07:01	96.9844	390.977	NA	NA	NA	NA
2133	mogljo2_2133	30856	Soldiers Mental Health	-3	Would soldier be more prone to kill and enter attack mode	18:07:57	68.9922	163.984	NA	NA	NA	NA
2133	mogljo2_2133	30830	Party more	-1	NA	17:58:38	1200.95	683.958	NA	NA	NA	NA
2133	mogljo2_2133	30823	Use as a study aid	3	Student could study for longer and sleep when needed	18:04:47	1236.94	446.958	NA	NA	NA	NA
2133	mogljo2_2133	30801	Military User	1	Would help the military structure the soldiers time	18:09:19	323.984	141.984	NA	NA	NA	NA
2133	mogljo2_2133	30770	Aid Sleeping	3	Huge benefit to allow user to sleep when they really needed to and be more alert when it was required	18:09:55	557.969	74.9766	NA	NA	NA	NA
2133	mogljo2_2133	30768	technological implant	0	 		588.984	280.984	NA	NA	NA	NA
2173	nabiqa2_2173	31564	people may not sleep at all which could become damaging to the body	-3	NA	20:14:36	499	481	NA	NA	NA	NA
2173	nabiqa2_2173	31563	people may abuse it e.g., may sleep  more than needed and become lazy/unfit	-3	NA		684	454	NA	NA	NA	NA
2173	nabiqa2_2173	31562	people may worry about the self destruct feature in case it malfunctions	-3	NA		667	310	NA	NA	NA	NA
2173	nabiqa2_2173	31561	people could hack into the device and mess with when people sleep	-3	NA		618	42	NA	NA	NA	NA
2173	nabiqa2_2173	31560	people could stay up late if needed e.g. night shifts	3	NA		108	447	NA	NA	NA	NA
2173	nabiqa2_2173	31559	less people with insomnia	3	NA		114	324	NA	NA	NA	NA
2173	nabiqa2_2173	31558	people who are unable to get any sleep will be able to control when they can sleep	3	NA		278	30	NA	NA	NA	NA
2173	nabiqa2_2173	31557	Negative	-3	NA		636	177	NA	NA	NA	NA
2173	nabiqa2_2173	31556	Positive	3	NA	20:09:41	155	196	NA	NA	NA	NA
2173	nabiqa2_2173	31555	technological implant	0	NA		440	309	NA	NA	NA	NA
2151	nnpopa2_2151	31231	bad side effects	-3	NA		301	235	NA	NA	NA	NA
2151	nnpopa2_2151	31222	increases learning curves and activities of people	3	NA		257	47	NA	NA	NA	NA
2151	nnpopa2_2151	31213	helps with sleeping disorder	3	NA		922	33	NA	NA	NA	NA
2151	nnpopa2_2151	31180	fear of being excluded due to no implant	-3	NA		980	218	NA	NA	NA	NA
2151	nnpopa2_2151	31171	Fear of people to get such device	-3	NA		473	477	NA	NA	NA	NA
2151	nnpopa2_2151	31161	soliders ready kill	-3	NA		390	317	NA	NA	NA	NA
2151	nnpopa2_2151	31159	data privacy unclear	-3	NA	18:15:03	666	351	NA	NA	NA	NA
2151	nnpopa2_2151	31153	hacker problem	-3	NA		903	389	NA	NA	NA	NA
2151	nnpopa2_2151	31148	technological implant	0	NA		670	46	NA	NA	NA	NA
2130	nonakr2_2130	31113	Better sleep schedule and more time for productive things	3	NA	18:08:57	295	411	NA	NA	NA	NA
2130	nonakr2_2130	31066	Infinite sleep	10	NA	18:04:37	392	62	NA	NA	NA	NA
2130	nonakr2_2130	31030	It can explode	-3	NA		719	74	NA	NA	NA	NA
2130	nonakr2_2130	30941	Sorting people as better and worse depending on the chip	10	NA	17:56:17	503	364	NA	NA	NA	NA
2130	nonakr2_2130	30893	Much more machine like	-3	NA		850	84	NA	NA	NA	NA
2130	nonakr2_2130	30857	Chips become much more popular	10	NA		579	465	NA	NA	NA	NA
2130	nonakr2_2130	30850	Inequality in the workplace	10	NA		668	391	NA	NA	NA	NA
2130	nonakr2_2130	30818	Less mental problems connected with sleep issues	3	NA	17:49:36	211	271	NA	NA	NA	NA
2130	nonakr2_2130	30788	Better quality of sleep	3	NA		491	134	NA	NA	NA	NA
2130	nonakr2_2130	30787	More productivity in work	3	NA		315	302	NA	NA	NA	NA
2130	nonakr2_2130	30783	More time for hobbys	3	NA		277	168	NA	NA	NA	NA
2130	nonakr2_2130	30778	Better sleep	3	NA	17:47:35	425	235	NA	NA	NA	NA
2130	nonakr2_2130	30746	By workers	-2	NA	17:46:26	859	360	NA	NA	NA	NA
2130	nonakr2_2130	30717	By children	-2	NA		989	335	NA	NA	NA	NA
2130	nonakr2_2130	30709	By military	-2	NA		1063	237	NA	NA	NA	NA
2130	nonakr2_2130	30706	By government	-2	NA		980	107	NA	NA	NA	NA
2130	nonakr2_2130	30697	Abuse	-3	NA		813	203	NA	NA	NA	NA
2130	nonakr2_2130	30688	technological implant	10	NA	17:48:32	602	207	NA	NA	NA	NA
2217	nxduvi2_2217	32389	Health benefit	3	NA		1171	476	NA	NA	NA	NA
2217	nxduvi2_2217	32388	inequality in socialty	-1	NA	17:31:02	137	130	NA	NA	NA	NA
2217	nxduvi2_2217	32387	Can cause tension with people who do not have the implant	-2	NA	17:30:13	254	497	NA	NA	NA	NA
2217	nxduvi2_2217	32320	unfair advantage	-2	NA		141	313	NA	NA	NA	NA
2217	nxduvi2_2217	32319	it can be misused by the user	-3	NA		374	343	NA	NA	NA	NA
2217	nxduvi2_2217	32252	it can be hacked	-2	NA		620	331	NA	NA	NA	NA
2217	nxduvi2_2217	32251	we not sure of long term impact	10	NA	17:26:02	408	176	NA	NA	NA	NA
2217	nxduvi2_2217	32250	immoral	10	NA	17:25:18	418	20	NA	NA	NA	NA
2217	nxduvi2_2217	32249	less irritable	2	NA	17:23:55	795	403	NA	NA	NA	NA
2217	nxduvi2_2217	32248	more productivity	3	NA	17:22:11	972	334	NA	NA	NA	NA
2217	nxduvi2_2217	32247	able to concentrate better at work	3	NA		1061	192	NA	NA	NA	NA
2217	nxduvi2_2217	32180	Help with sleeping disorder	3	NA	17:20:46	789	238	NA	NA	NA	NA
2217	nxduvi2_2217	32179	Development of new technology	0	NA	17:20:10	937	35	NA	NA	NA	NA
2217	nxduvi2_2217	32178	technological implant	0	NA		629	119	NA	NA	NA	NA
2136	pabita2_2136	31229	Security concerns	-2	Concerns regarding the safety of the implant? How secure is the implant, may be possible for the implant to be hacked which can have major consequences where the hacker may change the function of the implant, potentially causing harm to users	18:25:25	251	448	NA	NA	NA	NA
2136	pabita2_2136	31211	Discrimination	-1	There may be discrimination in regards to whether or not you have the implant.  One example is in job applications where one employee may only hire those with the implant or another employee may hire those without the implant	18:22:23	133	265	NA	NA	NA	NA
2136	pabita2_2136	31192	Cheap to use/run	1	The implant runs on natural body functions (electircal waves, bloodflow, temperature) and it is long lasting (around 20 year) which will reduce cost	18:19:54	232	20	NA	NA	NA	NA
2136	pabita2_2136	31176	Cost	0	How much will the implant cost? Does it require a new smartphone? is their an installation fee? Will you have to pay for the implant	18:18:29	372	149	NA	NA	NA	NA
2136	pabita2_2136	31152	May not be the optimal treatment	-1	There may be other factors that can affect sleep such as an environmental factor where the implant may not be effective. In this case it shouldn't be thought of as a single treatment but instead supplemented alongside another treatment method.	18:16:37	758	544	NA	NA	NA	NA
2136	pabita2_2136	31067	Ease of burden	1	Users will not require much effort to use the implant as an effective method to treat sleep disorders compared to other treatment methods such as therapy. It also does not seem to have the side effects of similar effort treatment such as drugs (no fear of addiction etc)	18:09:42	675	214	NA	NA	NA	NA
2136	pabita2_2136	31140	No long term use required	1	The implant will deteriorate itself in a safe way if users do not want to use it anymore, meaning it does not require any long term commitment if users change their minds on whether or not they want to use it	18:13:18	788	393	NA	NA	NA	NA
2136	pabita2_2136	31050	Method of treatment	10	the implant can be used as a new method to treat sleep disorders	18:03:34	545	461	NA	NA	NA	NA
2136	pabita2_2136	31005	Can be abused?	-1	As the sleep wake cycle is 90 minute intervals, users may set a shorter cycle in order to have more time, do other things etc. Short term effects may be minimal but in the longterm if repeatedly used, it can lead to sleep deprivation	18:02:01	981	20	NA	NA	NA	NA
2136	pabita2_2136	30981	Better quality of life	1	Better sleep wake cycle will mean users will have better sleep, therefore increasing their quality of life in many aspects such as social, physical, and work related aspects of life.	17:59:44	1002	136	NA	NA	NA	NA
2136	pabita2_2136	30836	Better productivity	10	 Users of the implant should have better sleep. As their sleep is better, they will be more alert/awake therefore in many tasks such as work, they should be more productive as their sleep is better, so they will not have negative affects of poor sleep such as tiredness/lack of concentration etc.	17:54:46	887	326	NA	NA	NA	NA
2136	pabita2_2136	30914	Productivity can be abused	-2	As users are likely to be more productive, this  can be abused where employees may give users of this implant greater work loads . This can lead to users becoming stressed and inturn actually affect productivity on work as work quality is likely to be worse as more work is given	17:57:48	1027	482	NA	NA	NA	NA
2136	pabita2_2136	30803	Regulates/sleep wake cycle	10	The implant is able to regulate a persons sleep/wake cycle	17:49:48	683	76	NA	NA	NA	NA
2136	pabita2_2136	30791	technological implant	0	 		378	272	NA	NA	NA	NA
2184	palofa2_2184	31757	hackers	-1	NA		310	20	NA	NA	NA	NA
2184	palofa2_2184	31756	sensitive data being sold for profit	-1	NA	23:00:50	20	90	NA	NA	NA	NA
2184	palofa2_2184	31755	data privacy	-1	NA		199	93	NA	NA	NA	NA
2184	palofa2_2184	31754	change in mentality	-1	NA		20	317	NA	NA	NA	NA
2184	palofa2_2184	31752	greater efficiency	1	NA		20	200	NA	NA	NA	NA
2184	palofa2_2184	31751	longer missions	1	NA		182	197	NA	NA	NA	NA
2184	palofa2_2184	31749	military	10	NA		192	298	NA	NA	NA	NA
2184	palofa2_2184	31748	unethical	-1	NA		27	528	NA	NA	NA	NA
2184	palofa2_2184	31747	profiteering	-1	NA		75	408	NA	NA	NA	NA
2184	palofa2_2184	31746	less dependency on drugs	1	NA		355	602	NA	NA	NA	NA
2184	palofa2_2184	31745	regulate sleep disorders	1	NA		254	492	NA	NA	NA	NA
2184	palofa2_2184	31744	medical benefits	2	NA		284	388	NA	NA	NA	NA
2184	palofa2_2184	31743	long term neurological effect?	-1	NA		850	544	NA	NA	NA	NA
2184	palofa2_2184	31734	simple surgery	1	NA		766	233	NA	NA	NA	NA
2184	palofa2_2184	31740	self-sufficient	1	NA		518	443	NA	NA	NA	NA
2184	palofa2_2184	31738	brain	10	NA	22:50:32	703	442	NA	NA	NA	NA
2184	palofa2_2184	31736	ease of access	1	NA		787	344	NA	NA	NA	NA
2184	palofa2_2184	31732	location	10	NA		596	311	NA	NA	NA	NA
2184	palofa2_2184	31729	evidence of experience?	10	NA	22:48:56	373	119	NA	NA	NA	NA
2184	palofa2_2184	31726	trustworthy	2	NA	22:47:12	765	120	NA	NA	NA	NA
2184	palofa2_2184	31725	experience	1	NA	22:46:51	487	20	NA	NA	NA	NA
2184	palofa2_2184	31724	interdisciplinary	1	NA	22:46:27	682	24	NA	NA	NA	NA
2184	palofa2_2184	31723	Scientists	1	NA		561	156	NA	NA	NA	NA
2184	palofa2_2184	31722	technological implant	0	NA		378	272	NA	NA	NA	NA
2143	pebime2_2143	31219	against nature	-2	NA	18:21:50	586	331	NA	NA	NA	NA
2143	pebime2_2143	31197	People are afraid of AI/new technology concepts	-2	NA	18:19:57	597	158	NA	NA	NA	NA
2143	pebime2_2143	31141	potential to improve mission outcomes	2	NA	18:13:23	84	530	NA	NA	NA	NA
2143	pebime2_2143	31138	increased risk of killing	-3	NA	18:13:28	731	544	NA	NA	NA	NA
2143	pebime2_2143	31137	self repairing if minor damage	2	NA	18:12:55	542	461	NA	NA	NA	NA
2143	pebime2_2143	31134	potential for corruption during self repair	-3	NA	18:13:20	762	332	NA	NA	NA	NA
2143	pebime2_2143	31132	potentially open to hackers	-3	NA	18:13:16	645	36	NA	NA	NA	NA
2143	pebime2_2143	31129	powered by elements of the body	2	NA	18:12:59	20	139	NA	NA	NA	NA
2143	pebime2_2143	31127	possible applications in the military	10	NA	18:13:31	330	546	NA	NA	NA	NA
2143	pebime2_2143	31125	controlled by mobile phone app	2	NA	18:13:14	336	41	NA	NA	NA	NA
2143	pebime2_2143	31124	self-degrading & readily metabolised if no longer needed/damaged	2	NA	18:13:03	203	387	NA	NA	NA	NA
2143	pebime2_2143	31119	can make people more efficient	2	NA	18:13:07	20	303	NA	NA	NA	NA
2143	pebime2_2143	31115	life span of 20 years	2	NA	18:13:11	105	20	NA	NA	NA	NA
2143	pebime2_2143	30969	technological implant	0	NA		378	272	NA	NA	NA	NA
2165	pebrta2_2165	31450	no waste	1	NA		548	20	NA	NA	NA	NA
2165	pebrta2_2165	31449	sustainable	2	NA		378	42	NA	NA	NA	NA
2165	pebrta2_2165	31448	environment	2	NA	19:39:37	527	140	NA	NA	NA	NA
2165	pebrta2_2165	31443	could cause bigger divides between those who can afford it and those who can't	-1	NA	19:38:59	66	556	NA	NA	NA	NA
2165	pebrta2_2165	31433	employers could be biased	-1	NA		333	589	NA	NA	NA	NA
2165	pebrta2_2165	31432	peer pressure to get one	-1	NA		438	484	NA	NA	NA	NA
2165	pebrta2_2165	31430	feel more awake	1	NA		91	309	NA	NA	NA	NA
2165	pebrta2_2165	31428	no more insomnia	1	NA		106	63	NA	NA	NA	NA
2165	pebrta2_2165	31424	hackers	-1	NA	19:35:39	989	577	NA	NA	NA	NA
2165	pebrta2_2165	31421	potential health problems	-1	NA	19:35:26	1126	488	NA	NA	NA	NA
2165	pebrta2_2165	31419	not fully researched	-1	NA		982	392	NA	NA	NA	NA
2165	pebrta2_2165	31416	less feeling tired	1	NA	19:34:41	1096	209	NA	NA	NA	NA
2165	pebrta2_2165	31415	concentration at work	1	NA		994	33	NA	NA	NA	NA
2165	pebrta2_2165	31412	more energy for leisure activities	1	NA	19:33:38	729	27	NA	NA	NA	NA
2165	pebrta2_2165	31409	efficient lifestye	2	NA	19:33:34	841	153	NA	NA	NA	NA
2165	pebrta2_2165	31404	potential for divide	-2	NA		188	436	NA	NA	NA	NA
2165	pebrta2_2165	31393	helps with sleep problems	2	NA		224	189	NA	NA	NA	NA
2165	pebrta2_2165	31390	scary	-2	NA	19:28:20	817	476	NA	NA	NA	NA
2165	pebrta2_2165	31385	technological implant	0	NA	19:32:18	517	306	NA	NA	NA	NA
2175	peviwe2_2175	31599	Disadvantaged people do not have new standard of human health	-2	NA	20:48:47	580	525.75	NA	NA	NA	NA
2175	peviwe2_2175	31598	Increase in racism/classism	-2	NA		460	381	NA	NA	NA	NA
2175	peviwe2_2175	31597	Decreased dangers related to sleep	1	NA		713.344	161	NA	NA	NA	NA
2175	peviwe2_2175	31594	Allowing technology to have control of human biology	-2	NA	20:42:42	210	20	NA	NA	NA	NA
2175	peviwe2_2175	31591	Increase of dependence on technology	-2	NA		78	64	NA	NA	NA	NA
2175	peviwe2_2175	31590	Advancements in medical science	3	NA	20:40:36	455	186	NA	NA	NA	NA
2175	peviwe2_2175	31588	Merging with technology	10	NA		221	157	NA	NA	NA	NA
2175	peviwe2_2175	31587	Separation of class	-1	NA		258	378	NA	NA	NA	NA
2175	peviwe2_2175	31586	Improved relationships	1	NA	20:38:49	712	85	NA	NA	NA	NA
2175	peviwe2_2175	31585	Political Disarray	-1	NA		32	431	NA	NA	NA	NA
2175	peviwe2_2175	31583	Guaranteed sleep	1	NA		636	20	NA	NA	NA	NA
2175	peviwe2_2175	31581	Less stress	1	NA		506	20	NA	NA	NA	NA
2175	peviwe2_2175	31580	Improved brain function	1	NA		391	33	NA	NA	NA	NA
2175	peviwe2_2175	31579	Individual Health Benefits	1	NA		515	93	NA	NA	NA	NA
2175	peviwe2_2175	31574	technological implant	0	NA		378	272	NA	NA	NA	NA
2126	prloja2_2126	30807	potentials for misuse	-2	NA	NA	513	449	NA	NA	NA	NA
2126	prloja2_2126	30789	What controls would there be over the company creates them if rolled out largely	0	NA	NA	245	418	NA	NA	NA	NA
2126	prloja2_2126	30775	Unknowns of this technology if widely used	10	NA	NA	500	192	NA	NA	NA	NA
2126	prloja2_2126	30762	At what cost?	-3	NA	NA	274	98	NA	NA	NA	NA
2126	prloja2_2126	30759	economic advancement	2	NA	NA	202	196	NA	NA	NA	NA
2126	prloja2_2126	30740	I would be judged if I used it by some	-3	NA	NA	647	514	NA	NA	NA	NA
2126	prloja2_2126	30713	people are fearful of new tech	-1	NA	NA	753	426	NA	NA	NA	NA
2126	prloja2_2126	30701	Healthcare and Military use case are proven	3	NA	NA	528	28	NA	NA	NA	NA
2126	prloja2_2126	30696	societal improvement	2	NA	NA	821	290	NA	NA	NA	NA
2126	prloja2_2126	30692	There are already use cases that benefit	2	NA	NA	644	114	NA	NA	NA	NA
2126	prloja2_2126	30658	technological implant	0	NA	NA	377	272	NA	NA	NA	NA
2153	rimian2_2153	31311	Humans Going Too Far?	0	NA		116	481	NA	NA	NA	NA
2153	rimian2_2153	31306	Immorality	10	NA	18:38:42	176	360	NA	NA	NA	NA
2153	rimian2_2153	31279	Work Performance	1	NA	18:32:06	745	23	NA	NA	NA	NA
2153	rimian2_2153	31297	Can Others Control You?	-3	NA	18:35:30	724	479	NA	NA	NA	NA
2153	rimian2_2153	31295	Conspiracy Theories	-2	NA	18:35:05	520	491	NA	NA	NA	NA
2153	rimian2_2153	31292	Hacking?	-3	NA	18:35:07	678	354	NA	NA	NA	NA
2153	rimian2_2153	31290	What are the potential side effects	-2	NA	18:35:12	538	249	NA	NA	NA	NA
2153	rimian2_2153	31289	Is it what it says?	-1	NA	18:35:02	305	423	NA	NA	NA	NA
2153	rimian2_2153	31288	Dangers	-3	NA	18:33:51	375	304	NA	NA	NA	NA
2153	rimian2_2153	31282	Health Benefits	3	NA	18:31:59	667	127	NA	NA	NA	NA
2153	rimian2_2153	31281	Lifestyle Improvements	1	NA	18:32:11	737	226	NA	NA	NA	NA
2153	rimian2_2153	31270	Inexpensive	3	NA	18:29:04	307	20	NA	NA	NA	NA
2153	rimian2_2153	31263	Benefits of the Implant	3	NA	18:27:56	174	116	NA	NA	NA	NA
2153	rimian2_2153	31247	Low Carbon Footprint	3	NA	18:28:52	170	270	NA	NA	NA	NA
2153	rimian2_2153	31245	Low Maintenence	3	NA	18:28:23	20	206	NA	NA	NA	NA
2153	rimian2_2153	31244	Self Repairing	3	NA	18:28:15	30	20	NA	NA	NA	NA
2153	rimian2_2153	31243	Regural Sleeping Pattern	1	NA	18:32:01	530	20	NA	NA	NA	NA
2153	rimian2_2153	31158	Technological Implant	0	NA		397	148	NA	NA	NA	NA
2164	rolimi2_2164	31506	Abused use	-2	Military could abuse the use of it and work soliders too hard. Or employers may do the same	19:48:52	480	555.455	NA	NA	NA	NA
