CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
2133	mogljo2_2133	30889	Obtrusive	-2	What would it entail to have it installed	18:05:53	719.965	642.965	NA	NA	NA	NA	2133	mogljo2_2133	30590	30768	6	0	1	NA	NA
2133	mogljo2_2133	30885	Ethical	-1	Is it ethical to tamper with nature	18:06:13	478.972	628.993	NA	NA	NA	NA	2133	mogljo2_2133	30593	30768	6	0	1	NA	NA
2133	mogljo2_2133	30830	Party more	-1	NA	17:58:38	1200.95	683.958	NA	NA	NA	NA	2133	mogljo2_2133	30586	30798	6	1	1	NA	NA
2133	mogljo2_2133	30801	Military User	1	Would help the military structure the soldiers time	18:09:19	323.984	141.984	NA	NA	NA	NA	2133	mogljo2_2133	30601	30768	6	1	1	NA	NA
2133	mogljo2_2133	30770	Aid Sleeping	3	Huge benefit to allow user to sleep when they really needed to and be more alert when it was required	18:09:55	557.969	74.9766	NA	NA	NA	NA	2133	mogljo2_2133	30492	30768	9	1	1	NA	NA
2173	nabiqa2_2173	31564	people may not sleep at all which could become damaging to the body	-3	NA	20:14:36	499	481	NA	NA	NA	NA	2173	nabiqa2_2173	31479	31557	6	0	0	NA	NA
2173	nabiqa2_2173	31563	people may abuse it e.g., may sleep  more than needed and become lazy/unfit	-3	NA		684	454	NA	NA	NA	NA	2173	nabiqa2_2173	31478	31557	6	0	0	NA	NA
2173	nabiqa2_2173	31562	people may worry about the self destruct feature in case it malfunctions	-3	NA		667	310	NA	NA	NA	NA	2173	nabiqa2_2173	31477	31557	6	0	0	NA	NA
2173	nabiqa2_2173	31561	people could hack into the device and mess with when people sleep	-3	NA		618	42	NA	NA	NA	NA	2173	nabiqa2_2173	31476	31557	6	0	0	NA	NA
2173	nabiqa2_2173	31560	people could stay up late if needed e.g. night shifts	3	NA		108	447	NA	NA	NA	NA	2173	nabiqa2_2173	31475	31559	6	1	0	NA	NA
2173	nabiqa2_2173	31559	less people with insomnia	3	NA		114	324	NA	NA	NA	NA	2173	nabiqa2_2173	31474	31556	6	1	0	NA	NA
2173	nabiqa2_2173	31558	people who are unable to get any sleep will be able to control when they can sleep	3	NA		278	30	NA	NA	NA	NA	2173	nabiqa2_2173	31473	31556	6	1	0	NA	NA
2173	nabiqa2_2173	31557	Negative	-3	NA		636	177	NA	NA	NA	NA	2173	nabiqa2_2173	31471	31555	6	0	0	NA	NA
2173	nabiqa2_2173	31556	Positive	3	NA	20:09:41	155	196	NA	NA	NA	NA	2173	nabiqa2_2173	31472	31555	6	1	0	NA	NA
2151	nnpopa2_2151	31231	bad side effects	-3	NA		301	235	NA	NA	NA	NA	2151	nnpopa2_2151	31074	31148	6	0	0	NA	NA
2151	nnpopa2_2151	31231	bad side effects	-3	NA		301	235	NA	NA	NA	NA	2151	nnpopa2_2151	31071	31161	6	1	0	NA	NA
2151	nnpopa2_2151	31222	increases learning curves and activities of people	3	NA		257	47	NA	NA	NA	NA	2151	nnpopa2_2151	31078	31148	6	1	0	NA	NA
2151	nnpopa2_2151	31213	helps with sleeping disorder	3	NA		922	33	NA	NA	NA	NA	2151	nnpopa2_2151	31079	31148	6	1	0	NA	NA
2151	nnpopa2_2151	31180	fear of being excluded due to no implant	-3	NA		980	218	NA	NA	NA	NA	2151	nnpopa2_2151	31018	31148	6	0	0	NA	NA
2151	nnpopa2_2151	31171	Fear of people to get such device	-3	NA		473	477	NA	NA	NA	NA	2151	nnpopa2_2151	31023	31148	6	0	0	NA	NA
2151	nnpopa2_2151	31161	soliders ready kill	-3	NA		390	317	NA	NA	NA	NA	2151	nnpopa2_2151	31025	31148	6	0	0	NA	NA
2151	nnpopa2_2151	31159	data privacy unclear	-3	NA	18:15:03	666	351	NA	NA	NA	NA	2151	nnpopa2_2151	30997	31153	6	1	0	NA	NA
2151	nnpopa2_2151	31159	data privacy unclear	-3	NA	18:15:03	666	351	NA	NA	NA	NA	2151	nnpopa2_2151	30991	31148	6	0	0	NA	NA
2151	nnpopa2_2151	31153	hacker problem	-3	NA		903	389	NA	NA	NA	NA	2151	nnpopa2_2151	31000	31148	6	0	0	NA	NA
2130	nonakr2_2130	31113	Better sleep schedule and more time for productive things	3	NA	18:08:57	295	411	NA	NA	NA	NA	2130	nonakr2_2130	30880	30787	6	1	0	NA	NA
2130	nonakr2_2130	31066	Infinite sleep	10	NA	18:04:37	392	62	NA	NA	NA	NA	2130	nonakr2_2130	30891	30688	6	1	0	NA	NA
2130	nonakr2_2130	31030	It can explode	-3	NA		719	74	NA	NA	NA	NA	2130	nonakr2_2130	30748	30688	6	1	0	NA	NA
2130	nonakr2_2130	30941	Sorting people as better and worse depending on the chip	10	NA	17:56:17	503	364	NA	NA	NA	NA	2130	nonakr2_2130	30685	30688	6	1	0	NA	NA
2130	nonakr2_2130	30941	Sorting people as better and worse depending on the chip	10	NA	17:56:17	503	364	NA	NA	NA	NA	2130	nonakr2_2130	30680	30850	6	1	0	NA	NA
2130	nonakr2_2130	30941	Sorting people as better and worse depending on the chip	10	NA	17:56:17	503	364	NA	NA	NA	NA	2130	nonakr2_2130	30677	30857	6	1	0	NA	NA
2130	nonakr2_2130	30893	Much more machine like	-3	NA		850	84	NA	NA	NA	NA	2130	nonakr2_2130	30659	30788	6	1	0	NA	NA
2130	nonakr2_2130	30893	Much more machine like	-3	NA		850	84	NA	NA	NA	NA	2130	nonakr2_2130	30651	30697	6	1	0	NA	NA
2130	nonakr2_2130	30857	Chips become much more popular	10	NA		579	465	NA	NA	NA	NA	2130	nonakr2_2130	30678	30850	6	1	0	NA	NA
2130	nonakr2_2130	30850	Inequality in the workplace	10	NA		668	391	NA	NA	NA	NA	2130	nonakr2_2130	30682	30688	6	1	0	NA	NA
2130	nonakr2_2130	30818	Less mental problems connected with sleep issues	3	NA	17:49:36	211	271	NA	NA	NA	NA	2130	nonakr2_2130	30668	30778	6	1	0	NA	NA
2130	nonakr2_2130	30788	Better quality of sleep	3	NA		491	134	NA	NA	NA	NA	2130	nonakr2_2130	30667	30778	6	1	0	NA	NA
2130	nonakr2_2130	30787	More productivity in work	3	NA		315	302	NA	NA	NA	NA	2130	nonakr2_2130	30670	30778	6	1	0	NA	NA
2130	nonakr2_2130	30783	More time for hobbys	3	NA		277	168	NA	NA	NA	NA	2130	nonakr2_2130	30666	30778	6	1	0	NA	NA
2130	nonakr2_2130	30778	Better sleep	3	NA	17:47:35	425	235	NA	NA	NA	NA	2130	nonakr2_2130	30886	30688	9	1	0	NA	NA
2130	nonakr2_2130	30746	By workers	-2	NA	17:46:26	859	360	NA	NA	NA	NA	2130	nonakr2_2130	30646	30697	6	1	0	NA	NA
2130	nonakr2_2130	30717	By children	-2	NA		989	335	NA	NA	NA	NA	2130	nonakr2_2130	30645	30697	6	1	0	NA	NA
2130	nonakr2_2130	30709	By military	-2	NA		1063	237	NA	NA	NA	NA	2130	nonakr2_2130	30643	30697	6	1	0	NA	NA
2130	nonakr2_2130	30706	By government	-2	NA		980	107	NA	NA	NA	NA	2130	nonakr2_2130	30642	30697	6	1	0	NA	NA
2130	nonakr2_2130	30697	Abuse	-3	NA		813	203	NA	NA	NA	NA	2130	nonakr2_2130	30650	30688	9	1	0	NA	NA
2217	nxduvi2_2217	32389	Health benefit	3	NA		1171	476	NA	NA	NA	NA	2217	nxduvi2_2217	32076	32180	6	1	0	NA	NA
2217	nxduvi2_2217	32388	inequality in socialty	-1	NA	17:31:02	137	130	NA	NA	NA	NA	2217	nxduvi2_2217	32086	32178	6	1	1	NA	NA
2217	nxduvi2_2217	32387	Can cause tension with people who do not have the implant	-2	NA	17:30:13	254	497	NA	NA	NA	NA	2217	nxduvi2_2217	32091	32320	6	1	0	NA	NA
2217	nxduvi2_2217	32320	unfair advantage	-2	NA		141	313	NA	NA	NA	NA	2217	nxduvi2_2217	32090	32319	6	1	0	NA	NA
2217	nxduvi2_2217	32319	it can be misused by the user	-3	NA		374	343	NA	NA	NA	NA	2217	nxduvi2_2217	32080	32178	6	1	0	NA	NA
2217	nxduvi2_2217	32252	it can be hacked	-2	NA		620	331	NA	NA	NA	NA	2217	nxduvi2_2217	32077	32178	6	1	0	NA	NA
2217	nxduvi2_2217	32251	we not sure of long term impact	10	NA	17:26:02	408	176	NA	NA	NA	NA	2217	nxduvi2_2217	32078	32178	6	0	0	NA	NA
2217	nxduvi2_2217	32250	immoral 	10	NA	17:25:18	418	20	NA	NA	NA	NA	2217	nxduvi2_2217	32079	32178	6	0	0	NA	NA
2217	nxduvi2_2217	32249	less irritable	2	NA	17:23:55	795	403	NA	NA	NA	NA	2217	nxduvi2_2217	32075	32180	6	1	0	NA	NA
2217	nxduvi2_2217	32248	more productivity	3	NA	17:22:11	972	334	NA	NA	NA	NA	2217	nxduvi2_2217	32074	32180	6	1	0	NA	NA
2217	nxduvi2_2217	32247	able to concentrate better at work	3	NA		1061	192	NA	NA	NA	NA	2217	nxduvi2_2217	32072	32180	6	1	0	NA	NA
2217	nxduvi2_2217	32180	Help with sleeping disorder	3	NA	17:20:46	789	238	NA	NA	NA	NA	2217	nxduvi2_2217	32071	32178	6	1	0	NA	NA
2217	nxduvi2_2217	32179	Development of new technology	0	NA	17:20:10	937	35	NA	NA	NA	NA	2217	nxduvi2_2217	32070	32178	6	1	0	NA	NA
2217	nxduvi2_2217	32178	technological implant	0	NA		629	119	NA	NA	NA	NA	2217	nxduvi2_2217	32086	32388	6	1	1	NA	NA
2136	pabita2_2136	31176	Cost	0	How much will the implant cost? Does it require a new smartphone? is their an installation fee? Will you have to pay for the implant	18:18:29	372	149	NA	NA	NA	NA	2136	pabita2_2136	31015	31192	6	1	1	NA	NA
2136	pabita2_2136	31176	Cost	0	How much will the implant cost? Does it require a new smartphone? is their an installation fee? Will you have to pay for the implant	18:18:29	372	149	NA	NA	NA	NA	2136	pabita2_2136	30995	30791	6	1	0	NA	NA
2136	pabita2_2136	31152	May not be the optimal treatment	-1	There may be other factors that can affect sleep such as an environmental factor where the implant may not be effective. In this case it shouldn't be thought of as a single treatment but instead supplemented alongside another treatment method.	18:16:37	758	544	NA	NA	NA	NA	2136	pabita2_2136	30961	31050	6	0	0	NA	NA
2136	pabita2_2136	31140	No long term use required	1	The implant will deteriorate itself in a safe way if users do not want to use it anymore, meaning it does not require any long term commitment if users change their minds on whether or not they want to use it	18:13:18	788	393	NA	NA	NA	NA	2136	pabita2_2136	30922	31067	6	1	1	NA	NA
2136	pabita2_2136	31050	Method of treatment	10	the implant can be used as a new method to treat sleep disorders	18:03:34	545	461	NA	NA	NA	NA	2136	pabita2_2136	30903	31067	6	1	1	NA	NA
2136	pabita2_2136	31050	Method of treatment	10	the implant can be used as a new method to treat sleep disorders	18:03:34	545	461	NA	NA	NA	NA	2136	pabita2_2136	30789	30791	6	1	1	NA	NA
2136	pabita2_2136	30914	Productivity can be abused	-2	As users are likely to be more productive, this  can be abused where employees may give users of this implant greater work loads . This can lead to users becoming stressed and inturn actually affect productivity on work as work quality is likely to be worse as more work is given	17:57:48	1027	482	NA	NA	NA	NA	2136	pabita2_2136	30599	30836	9	0	1	NA	NA
2136	pabita2_2136	30803	Regulates/sleep wake cycle	10	The implant is able to regulate a persons sleep/wake cycle	17:49:48	683	76	NA	NA	NA	NA	2136	pabita2_2136	30754	31005	6	0	1	NA	NA
2136	pabita2_2136	30803	Regulates/sleep wake cycle	10	The implant is able to regulate a persons sleep/wake cycle	17:49:48	683	76	NA	NA	NA	NA	2136	pabita2_2136	30701	30981	6	1	1	NA	NA
2136	pabita2_2136	30803	Regulates/sleep wake cycle	10	The implant is able to regulate a persons sleep/wake cycle	17:49:48	683	76	NA	NA	NA	NA	2136	pabita2_2136	30529	30836	9	1	1	NA	NA
2136	pabita2_2136	30791	technological implant	0	 		378	272	NA	NA	NA	NA	2136	pabita2_2136	31059	31229	6	0	1	NA	NA
2136	pabita2_2136	30791	technological implant	0	 		378	272	NA	NA	NA	NA	2136	pabita2_2136	31049	31211	6	0	1	NA	NA
2136	pabita2_2136	30791	technological implant	0	 		378	272	NA	NA	NA	NA	2136	pabita2_2136	30513	30803	6	1	1	NA	NA
2136	pabita2_2136	31229	Security concerns	-2	Concerns regarding the safety of the implant? How secure is the implant, may be possible for the implant to be hacked which can have major consequences where the hacker may change the function of the implant, potentially causing harm to users	18:25:25	251	448	NA	NA	NA	NA	2136	pabita2_2136	31059	30791	6	0	1	NA	NA
2136	pabita2_2136	31211	Discrimination	-1	There may be discrimination in regards to whether or not you have the implant.  One example is in job applications where one employee may only hire those with the implant or another employee may hire those without the implant	18:22:23	133	265	NA	NA	NA	NA	2136	pabita2_2136	31049	30791	6	0	1	NA	NA
2136	pabita2_2136	31192	Cheap to use/run	1	The implant runs on natural body functions (electircal waves, bloodflow, temperature) and it is long lasting (around 20 year) which will reduce cost	18:19:54	232	20	NA	NA	NA	NA	2136	pabita2_2136	31015	31176	6	1	1	NA	NA
2136	pabita2_2136	31067	Ease of burden	1	Users will not require much effort to use the implant as an effective method to treat sleep disorders compared to other treatment methods such as therapy. It also does not seem to have the side effects of similar effort treatment such as drugs (no fear of addiction etc)	18:09:42	675	214	NA	NA	NA	NA	2136	pabita2_2136	30922	31140	6	1	1	NA	NA
2136	pabita2_2136	31067	Ease of burden	1	Users will not require much effort to use the implant as an effective method to treat sleep disorders compared to other treatment methods such as therapy. It also does not seem to have the side effects of similar effort treatment such as drugs (no fear of addiction etc)	18:09:42	675	214	NA	NA	NA	NA	2136	pabita2_2136	30903	31050	6	1	1	NA	NA
2136	pabita2_2136	31005	Can be abused?	-1	As the sleep wake cycle is 90 minute intervals, users may set a shorter cycle in order to have more time, do other things etc. Short term effects may be minimal but in the longterm if repeatedly used, it can lead to sleep deprivation	18:02:01	981	20	NA	NA	NA	NA	2136	pabita2_2136	30754	30803	6	0	1	NA	NA
2136	pabita2_2136	30981	Better quality of life	1	Better sleep wake cycle will mean users will have better sleep, therefore increasing their quality of life in many aspects such as social, physical, and work related aspects of life.	17:59:44	1002	136	NA	NA	NA	NA	2136	pabita2_2136	30701	30803	6	1	1	NA	NA
2136	pabita2_2136	30836	Better productivity	10	 Users of the implant should have better sleep. As their sleep is better, they will be more alert/awake therefore in many tasks such as work, they should be more productive as their sleep is better, so they will not have negative affects of poor sleep such as tiredness/lack of concentration etc.	17:54:46	887	326	NA	NA	NA	NA	2136	pabita2_2136	30599	30914	9	0	1	NA	NA
2136	pabita2_2136	30836	Better productivity	10	 Users of the implant should have better sleep. As their sleep is better, they will be more alert/awake therefore in many tasks such as work, they should be more productive as their sleep is better, so they will not have negative affects of poor sleep such as tiredness/lack of concentration etc.	17:54:46	887	326	NA	NA	NA	NA	2136	pabita2_2136	30529	30803	9	1	1	NA	NA
2136	pabita2_2136	30803	Regulates/sleep wake cycle	10	The implant is able to regulate a persons sleep/wake cycle	17:49:48	683	76	NA	NA	NA	NA	2136	pabita2_2136	30513	30791	6	1	1	NA	NA
2136	pabita2_2136	30791	technological implant	0	 		378	272	NA	NA	NA	NA	2136	pabita2_2136	30789	31050	6	1	1	NA	NA
2184	palofa2_2184	31757	hackers	-1	NA		310	20	NA	NA	NA	NA	2184	palofa2_2184	31695	31755	6	1	0	NA	NA
2184	palofa2_2184	31756	sensitive data being sold for profit	-1	NA	23:00:50	20	90	NA	NA	NA	NA	2184	palofa2_2184	31694	31755	6	1	0	NA	NA
2184	palofa2_2184	31755	data privacy	-1	NA		199	93	NA	NA	NA	NA	2184	palofa2_2184	31687	31722	6	0	0	NA	NA
2184	palofa2_2184	31754	change in mentality	-1	NA		20	317	NA	NA	NA	NA	2184	palofa2_2184	31684	31749	6	0	1	NA	NA
2184	palofa2_2184	31752	greater efficiency	1	NA		20	200	NA	NA	NA	NA	2184	palofa2_2184	31683	31751	6	1	1	NA	NA
2184	palofa2_2184	31751	longer missions	1	NA		182	197	NA	NA	NA	NA	2184	palofa2_2184	31682	31749	6	1	1	NA	NA
2184	palofa2_2184	31749	military	10	NA		192	298	NA	NA	NA	NA	2184	palofa2_2184	31681	31722	6	1	0	NA	NA
2184	palofa2_2184	31748	unethical	-1	NA		27	528	NA	NA	NA	NA	2184	palofa2_2184	31678	31747	6	0	0	NA	NA
2184	palofa2_2184	31747	profiteering	-1	NA		75	408	NA	NA	NA	NA	2184	palofa2_2184	31676	31744	6	0	1	NA	NA
2184	palofa2_2184	31746	less dependency on drugs	1	NA		355	602	NA	NA	NA	NA	2184	palofa2_2184	31673	31745	6	1	1	NA	NA
2184	palofa2_2184	31745	regulate sleep disorders	1	NA		254	492	NA	NA	NA	NA	2184	palofa2_2184	31672	31744	6	1	1	NA	NA
2184	palofa2_2184	31744	medical benefits	2	NA		284	388	NA	NA	NA	NA	2184	palofa2_2184	31671	31722	6	1	0	NA	NA
2184	palofa2_2184	31743	long term neurological effect?	-1	NA		850	544	NA	NA	NA	NA	2184	palofa2_2184	31669	31738	6	0	1	NA	NA
2184	palofa2_2184	31734	simple surgery	1	NA		766	233	NA	NA	NA	NA	2184	palofa2_2184	31665	31732	6	1	1	NA	NA
2184	palofa2_2184	31740	self-sufficient	1	NA		518	443	NA	NA	NA	NA	2184	palofa2_2184	31668	31732	6	1	1	NA	NA
2184	palofa2_2184	31738	brain	10	NA	22:50:32	703	442	NA	NA	NA	NA	2184	palofa2_2184	31667	31732	6	1	0	NA	NA
2184	palofa2_2184	31736	ease of access	1	NA		787	344	NA	NA	NA	NA	2184	palofa2_2184	31666	31732	6	1	1	NA	NA
2184	palofa2_2184	31732	location	10	NA		596	311	NA	NA	NA	NA	2184	palofa2_2184	31670	31722	6	1	0	NA	NA
2184	palofa2_2184	31726	trustworthy	2	NA	22:47:12	765	120	NA	NA	NA	NA	2184	palofa2_2184	31661	31723	6	1	1	NA	NA
2184	palofa2_2184	31725	experience	1	NA	22:46:51	487	20	NA	NA	NA	NA	2184	palofa2_2184	31664	31729	6	1	1	NA	NA
2184	palofa2_2184	31725	experience	1	NA	22:46:51	487	20	NA	NA	NA	NA	2184	palofa2_2184	31659	31723	6	1	1	NA	NA
2184	palofa2_2184	31724	interdisciplinary	1	NA	22:46:27	682	24	NA	NA	NA	NA	2184	palofa2_2184	31660	31723	6	1	1	NA	NA
2184	palofa2_2184	31723	Scientists	1	NA		561	156	NA	NA	NA	NA	2184	palofa2_2184	31663	31722	6	1	0	NA	NA
2184	palofa2_2184	31751	longer missions	1	NA		182	197	NA	NA	NA	NA	2184	palofa2_2184	31683	31752	6	1	1	NA	NA
2184	palofa2_2184	31749	military	10	NA		192	298	NA	NA	NA	NA	2184	palofa2_2184	31684	31754	6	0	1	NA	NA
2184	palofa2_2184	31749	military	10	NA		192	298	NA	NA	NA	NA	2184	palofa2_2184	31682	31751	6	1	1	NA	NA
2184	palofa2_2184	31745	regulate sleep disorders	1	NA		254	492	NA	NA	NA	NA	2184	palofa2_2184	31673	31746	6	1	1	NA	NA
2184	palofa2_2184	31744	medical benefits	2	NA		284	388	NA	NA	NA	NA	2184	palofa2_2184	31676	31747	6	0	1	NA	NA
2184	palofa2_2184	31744	medical benefits	2	NA		284	388	NA	NA	NA	NA	2184	palofa2_2184	31672	31745	6	1	1	NA	NA
2184	palofa2_2184	31738	brain	10	NA	22:50:32	703	442	NA	NA	NA	NA	2184	palofa2_2184	31669	31743	6	0	1	NA	NA
2184	palofa2_2184	31732	location	10	NA		596	311	NA	NA	NA	NA	2184	palofa2_2184	31668	31740	6	1	1	NA	NA
2184	palofa2_2184	31732	location	10	NA		596	311	NA	NA	NA	NA	2184	palofa2_2184	31666	31736	6	1	1	NA	NA
2184	palofa2_2184	31732	location	10	NA		596	311	NA	NA	NA	NA	2184	palofa2_2184	31665	31734	6	1	1	NA	NA
2184	palofa2_2184	31729	evidence of experience?	10	NA	22:48:56	373	119	NA	NA	NA	NA	2184	palofa2_2184	31664	31725	6	1	1	NA	NA
2184	palofa2_2184	31723	Scientists	1	NA		561	156	NA	NA	NA	NA	2184	palofa2_2184	31661	31726	6	1	1	NA	NA
2184	palofa2_2184	31723	Scientists	1	NA		561	156	NA	NA	NA	NA	2184	palofa2_2184	31660	31724	6	1	1	NA	NA
2184	palofa2_2184	31723	Scientists	1	NA		561	156	NA	NA	NA	NA	2184	palofa2_2184	31659	31725	6	1	1	NA	NA
2143	pebime2_2143	31219	against nature	-2	NA	18:21:50	586	331	NA	NA	NA	NA	2143	pebime2_2143	31038	31197	6	1	0	NA	NA
2143	pebime2_2143	31197	People are afraid of AI/new technology concepts	-2	NA	18:19:57	597	158	NA	NA	NA	NA	2143	pebime2_2143	31033	31125	6	0	0	NA	NA
2143	pebime2_2143	31197	People are afraid of AI/new technology concepts	-2	NA	18:19:57	597	158	NA	NA	NA	NA	2143	pebime2_2143	31022	30969	6	1	0	NA	NA
2143	pebime2_2143	31141	potential to improve mission outcomes 	2	NA	18:13:23	84	530	NA	NA	NA	NA	2143	pebime2_2143	31028	31119	6	1	0	NA	NA
2143	pebime2_2143	31141	potential to improve mission outcomes 	2	NA	18:13:23	84	530	NA	NA	NA	NA	2143	pebime2_2143	31027	31127	6	1	0	NA	NA
2143	pebime2_2143	31138	increased risk of killing	-3	NA	18:13:28	731	544	NA	NA	NA	NA	2143	pebime2_2143	30960	31127	9	0	0	NA	NA
2143	pebime2_2143	31137	self repairing if minor damage	2	NA	18:12:55	542	461	NA	NA	NA	NA	2143	pebime2_2143	30956	31124	6	1	0	NA	NA
2143	pebime2_2143	31137	self repairing if minor damage	2	NA	18:12:55	542	461	NA	NA	NA	NA	2143	pebime2_2143	30948	31134	6	0	0	NA	NA
2143	pebime2_2143	31137	self repairing if minor damage	2	NA	18:12:55	542	461	NA	NA	NA	NA	2143	pebime2_2143	30945	30969	6	1	0	NA	NA
2143	pebime2_2143	31134	potential for corruption during self repair	-3	NA	18:13:20	762	332	NA	NA	NA	NA	2143	pebime2_2143	31039	31132	6	1	0	NA	NA
2143	pebime2_2143	31132	potentially open to hackers	-3	NA	18:13:16	645	36	NA	NA	NA	NA	2143	pebime2_2143	30941	31125	6	0	0	NA	NA
2143	pebime2_2143	31129	powered by elements of the body	2	NA	18:12:59	20	139	NA	NA	NA	NA	2143	pebime2_2143	30976	30969	6	1	0	NA	NA
2143	pebime2_2143	31127	possible applications in the military	10	NA	18:13:31	330	546	NA	NA	NA	NA	2143	pebime2_2143	30958	30969	6	1	0	NA	NA
2143	pebime2_2143	31125	controlled by mobile phone app	2	NA	18:13:14	336	41	NA	NA	NA	NA	2143	pebime2_2143	30937	30969	6	1	0	NA	NA
2143	pebime2_2143	31124	self-degrading & readily metabolised if no longer needed/damaged	2	NA	18:13:03	203	387	NA	NA	NA	NA	2143	pebime2_2143	31055	30969	6	1	0	NA	NA
2143	pebime2_2143	31119	can make people more efficient	2	NA	18:13:07	20	303	NA	NA	NA	NA	2143	pebime2_2143	30973	30969	6	1	0	NA	NA
2143	pebime2_2143	31115	life span of 20 years	2	NA	18:13:11	105	20	NA	NA	NA	NA	2143	pebime2_2143	30970	30969	6	1	0	NA	NA
2165	pebrta2_2165	31450	no waste	1	NA		548	20	NA	NA	NA	NA	2165	pebrta2_2165	31354	31448	6	1	0	NA	NA
2165	pebrta2_2165	31449	sustainable	2	NA		378	42	NA	NA	NA	NA	2165	pebrta2_2165	31357	31448	6	1	0	NA	NA
2165	pebrta2_2165	31448	environment	2	NA	19:39:37	527	140	NA	NA	NA	NA	2165	pebrta2_2165	31356	31385	6	1	0	NA	NA
2165	pebrta2_2165	31443	could cause bigger divides between those who can afford it and those who can't	-1	NA	19:38:59	66	556	NA	NA	NA	NA	2165	pebrta2_2165	31348	31404	6	1	0	NA	NA
2165	pebrta2_2165	31433	employers could be biased	-1	NA		333	589	NA	NA	NA	NA	2165	pebrta2_2165	31347	31404	6	1	0	NA	NA
2165	pebrta2_2165	31432	peer pressure to get one	-1	NA		438	484	NA	NA	NA	NA	2165	pebrta2_2165	31346	31404	6	1	0	NA	NA
2165	pebrta2_2165	31430	feel more awake	1	NA		91	309	NA	NA	NA	NA	2165	pebrta2_2165	31349	31393	6	1	0	NA	NA
2165	pebrta2_2165	31428	no more insomnia	1	NA		106	63	NA	NA	NA	NA	2165	pebrta2_2165	31351	31393	6	1	0	NA	NA
2165	pebrta2_2165	31424	hackers	-1	NA	19:35:39	989	577	NA	NA	NA	NA	2165	pebrta2_2165	31334	31390	6	1	0	NA	NA
2165	pebrta2_2165	31421	potential health problems	-1	NA	19:35:26	1126	488	NA	NA	NA	NA	2165	pebrta2_2165	31332	31390	6	1	0	NA	NA
2165	pebrta2_2165	31419	not fully researched	-1	NA		982	392	NA	NA	NA	NA	2165	pebrta2_2165	31331	31390	6	1	0	NA	NA
2165	pebrta2_2165	31416	less feeling tired	1	NA	19:34:41	1096	209	NA	NA	NA	NA	2165	pebrta2_2165	31327	31409	6	1	0	NA	NA
2165	pebrta2_2165	31415	concentration at work	1	NA		994	33	NA	NA	NA	NA	2165	pebrta2_2165	31325	31409	6	1	0	NA	NA
2165	pebrta2_2165	31412	more energy for leisure activities	1	NA	19:33:38	729	27	NA	NA	NA	NA	2165	pebrta2_2165	31324	31409	6	1	0	NA	NA
2165	pebrta2_2165	31409	efficient lifestye	2	NA	19:33:34	841	153	NA	NA	NA	NA	2165	pebrta2_2165	31320	31385	6	1	0	NA	NA
2165	pebrta2_2165	31404	potential for divide	-2	NA		188	436	NA	NA	NA	NA	2165	pebrta2_2165	31322	31385	6	1	0	NA	NA
2165	pebrta2_2165	31393	helps with sleep problems	2	NA		224	189	NA	NA	NA	NA	2165	pebrta2_2165	31319	31385	6	1	0	NA	NA
2165	pebrta2_2165	31390	scary	-2	NA	19:28:20	817	476	NA	NA	NA	NA	2165	pebrta2_2165	31321	31385	6	1	0	NA	NA
2175	peviwe2_2175	31599	Disadvantaged people do not have new standard of human health	-2	NA	20:48:47	580	525.75	NA	NA	NA	NA	2175	peviwe2_2175	31529	31587	6	1	0	NA	NA
2175	peviwe2_2175	31599	Disadvantaged people do not have new standard of human health	-2	NA	20:48:47	580	525.75	NA	NA	NA	NA	2175	peviwe2_2175	31528	31585	6	1	0	NA	NA
2175	peviwe2_2175	31599	Disadvantaged people do not have new standard of human health	-2	NA	20:48:47	580	525.75	NA	NA	NA	NA	2175	peviwe2_2175	31527	31579	6	1	0	NA	NA
2175	peviwe2_2175	31598	Increase in racism/classism	-2	NA		460	381	NA	NA	NA	NA	2175	peviwe2_2175	31526	31587	6	1	0	NA	NA
2175	peviwe2_2175	31597	Decreased dangers related to sleep	1	NA		713.344	161	NA	NA	NA	NA	2175	peviwe2_2175	31525	31579	6	1	0	NA	NA
2175	peviwe2_2175	31594	Allowing technology to have control of human biology	-2	NA	20:42:42	210	20	NA	NA	NA	NA	2175	peviwe2_2175	31515	31588	6	1	0	NA	NA
2175	peviwe2_2175	31591	Increase of dependence on technology	-2	NA		78	64	NA	NA	NA	NA	2175	peviwe2_2175	31516	31588	6	1	0	NA	NA
2175	peviwe2_2175	31590	Advancements in medical science	3	NA	20:40:36	455	186	NA	NA	NA	NA	2175	peviwe2_2175	31512	31588	6	1	0	NA	NA
2175	peviwe2_2175	31588	Merging with technology	10	NA		221	157	NA	NA	NA	NA	2175	peviwe2_2175	31520	31587	6	1	0	NA	NA
2175	peviwe2_2175	31588	Merging with technology	10	NA		221	157	NA	NA	NA	NA	2175	peviwe2_2175	31519	31585	6	1	0	NA	NA
2175	peviwe2_2175	31588	Merging with technology	10	NA		221	157	NA	NA	NA	NA	2175	peviwe2_2175	31513	31579	6	1	0	NA	NA
2175	peviwe2_2175	31588	Merging with technology	10	NA		221	157	NA	NA	NA	NA	2175	peviwe2_2175	31511	31574	6	1	0	NA	NA
